book_id,goodreads_book_id,best_book_id,work_id,title,author,average_rating,ratings_count,genre,bag_of_words,,wordcloud
9826,67863,67863,65810,Animal-Speak: The Spiritual & Magical Powers of Creatures Great & Small by Ted Andrews,tedandrews,4.25,8581,spirituality nonfiction religion philosophy magic selfhelp psychology,tedandrews spirituality nonfiction religion philosophy magic selfhelp psychology,,
9827,5981415,5981415,3676745,"Summer on Blossom Street (Blossom Street, #6) by Debbie Macomber",debbiemacomber,4.19,10681,romance fiction contemporary novel mystery,debbiemacomber romance fiction contemporary novel mystery,,
9828,34295,34295,12911598,Whitethorn Woods by Maeve Binchy,maevebinchy,3.59,10409,fiction romance contemporary novel drama literature mystery,maevebinchy fiction romance contemporary novel drama literature mystery,,
9830,96702,96702,1673024,Broken for You by Stephanie Kallos,stephaniekallos,3.8,10014,fiction contemporary novel literature drama historicalfiction art thriller,stephaniekallos fiction contemporary novel literature drama historicalfiction art thriller,,
9831,12413949,12413949,17395689,White Girl Problems by Babe Walker,babewalker,3.73,8242,humor memoir comedy contemporary novel nonfiction biography,babewalker humor memoir comedy contemporary novel nonfiction biography,,
9832,130260,130260,925576,"Birdman (Jack Caffery, #1) by Mo Hayder",mohayder,3.88,9726,mystery thriller crime fiction horror suspense murder drama,mohayder mystery thriller crime fiction horror suspense murder drama,,
9833,10111087,10111087,15008549,Turn Right at Machu Picchu: Rediscovering the Lost City One Step at a Time by Mark    Adams,markadams,3.8,8650,travel history nonfiction adventure memoir biography humor,markadams travel history nonfiction adventure memoir biography humor,,
9834,25014,25014,1413457,The Map That Changed the World by Simon Winchester,simonwinchester,3.81,9131,history science nonfiction biography travel historicalfiction,simonwinchester history science nonfiction biography travel historicalfiction,,
9835,72855,72855,845657,"Lake in the Clouds (Wilderness, #3) by Sara Donati",saradonati,4.31,9223,historicalfiction romance fiction adventure history mystery novel epic fantasy,saradonati historicalfiction romance fiction adventure history mystery novel epic fantasy,,
9836,25711641,25711641,45363962,"Tyrant (King, #2) by T.M. Frazier",tmfrazier,4.39,18258,romance contemporary suspense crime drama mystery action fiction thriller,tmfrazier romance contemporary suspense crime drama mystery action fiction thriller,,
9837,18079719,18079719,19209831,Grasshopper Jungle by Andrew  Smith,andrewsmith,3.66,11890,sciencefiction fiction fantasy youngadult humor comedy contemporary,andrewsmith sciencefiction fiction fantasy youngadult humor comedy contemporary,,
9838,65633,65633,63667,"The Chronicles of Narnia - The Lion, the Witch, and the Wardrobe Official Illustrated Movie Companion by Perry Moore",perrymoore,4.48,7328,fantasy nonfiction classics art magic sciencefiction childrens novel,perrymoore fantasy nonfiction classics art magic sciencefiction childrens novel,,
9839,352383,352383,823316,Antigone by Jean Anouilh,jeananouilh,3.8,10449,classics drama fiction literature history historicalfiction novel philosophy,jeananouilh classics drama fiction literature history historicalfiction novel philosophy,,
9840,25693079,25693079,44765261,Crooked Little Lies by Barbara Taylor Sissel,barbarataylorsissel,3.52,7668,fiction mystery thriller contemporary suspense crime romance,barbarataylorsissel fiction mystery thriller contemporary suspense crime romance,,
9841,15101,15101,876908,Blackberry Wine by Joanne Harris,joanneharris,3.78,9558,fiction contemporary romance novel fantasy magic literature drama historicalfiction modern travel,joanneharris fiction contemporary romance novel fantasy magic literature drama historicalfiction modern travel,,
9842,24019187,24019187,43618137,Humans of New York: Stories by Brandon Stanton,brandonstanton,4.5,12527,nonfiction art biography contemporary memoir travel,brandonstanton nonfiction art biography contemporary memoir travel,,
9843,71867,71867,1964436,"The Other Side of Dawn (Tomorrow, #7) by John Marsden",johnmarsden,4.21,10443,fiction dystopia adventure action sciencefiction thriller contemporary youngadult novel drama suspense,johnmarsden fiction dystopia adventure action sciencefiction thriller contemporary youngadult novel drama suspense,,
9844,17235347,17235347,23753691,"Life Before Legend: Stories of the Criminal and the Prodigy (Legend, #0.5) by Marie Lu",marielu,4.02,13933,dystopia sciencefiction fantasy fiction romance adventure action,marielu dystopia sciencefiction fantasy fiction romance adventure action,,
9845,13360101,13360101,18588471,"Never Seduce a Scot (The Montgomerys and Armstrongs, #1) by Maya Banks",mayabanks,4.19,15968,romance historicalfiction medieval fiction,mayabanks romance historicalfiction medieval fiction,,
9846,1099097,1099097,1059246,The Tiger Who Came to Tea by Judith Kerr,judithkerr,4.23,10229,childrens fiction classics fantasy,judithkerr childrens fiction classics fantasy,,
9847,20685373,20685373,40000267,"Without You, There Is No Us: My Time with the Sons of North Korea's Elite by Suki Kim",sukikim,3.85,8164,nonfiction memoir history biography travel contemporary dystopia religion,sukikim nonfiction memoir history biography travel contemporary dystopia religion,,
9848,61899,61899,1093445,"A Civil Campaign (Vorkosigan Saga, #12) by Lois McMaster Bujold",loismcmasterbujold,4.43,11823,sciencefiction romance fiction fantasy humor science adventure novel comedy mystery,loismcmasterbujold sciencefiction romance fiction fantasy humor science adventure novel comedy mystery,,
9849,36638,36638,856203,"The Wolves of Willoughby Chase (The Wolves Chronicles, #1) by Joan Aiken",joanaiken,4.08,13463,childrens fantasy fiction classics historicalfiction adventure mystery horror novel history,joanaiken childrens fantasy fiction classics historicalfiction adventure mystery horror novel history,,
9850,17563539,17563539,24496290,The Egg by Andy Weir,andyweir,4.13,10238,fiction sciencefiction philosophy fantasy religion spirituality contemporary science literature psychology novel,andyweir fiction sciencefiction philosophy fantasy religion spirituality contemporary science literature psychology novel,,
9851,784222,784222,770224,"Vampire Knight, Vol. 3 (Vampire Knight, #3) by Matsuri Hino",matsurihino,4.27,13327,fantasy romance paranormal fiction comics horror drama action mystery,matsurihino fantasy romance paranormal fiction comics horror drama action mystery,,
9852,31266,31266,3248998,The Scarlatti Inheritance by Robert Ludlum,robertludlum,3.82,9934,fiction thriller mystery suspense action adventure novel crime historicalfiction,robertludlum fiction thriller mystery suspense action adventure novel crime historicalfiction,,
9853,690955,690955,682105,Bad Kitty by Nick Bruel,nickbruel,4.18,10884,childrens humor fiction fantasy,nickbruel childrens humor fiction fantasy,,
9854,15398,15398,1723715,The Last Days of Dogtown by Anita Diamant,anitadiamant,3.39,8216,fiction historicalfiction drama history novel classics literature,anitadiamant fiction historicalfiction drama history novel classics literature,,
9855,5266667,5266667,5333984,A Kiss in Time by Alex Flinn,alexflinn,3.77,15684,fantasy romance magic fiction contemporary adventure humor historicalfiction paranormal,alexflinn fantasy romance magic fiction contemporary adventure humor historicalfiction paranormal,,
9856,268955,268955,573137,"Mummies in the Morning (Magic Tree House, #3) by Mary Pope Osborne",marypopeosborne,3.86,12551,childrens fantasy fiction historicalfiction adventure mystery history magic sciencefiction,marypopeosborne childrens fantasy fiction historicalfiction adventure mystery history magic sciencefiction,,
9857,10461,10461,2956030,Desolation Angels by Jack Kerouac,jackkerouac,3.92,8861,fiction literature classics novel travel contemporary biography poetry adventure modern memoir,jackkerouac fiction literature classics novel travel contemporary biography poetry adventure modern memoir,,
9859,26771521,26771521,46093269,"Beacon 23: The Complete Novel (Beacon 23, #1-5) by Hugh Howey",hughhowey,3.9,5140,sciencefiction fiction fantasy dystopia romance novel adventure,hughhowey sciencefiction fiction fantasy dystopia romance novel adventure,,
9860,50051,50051,1069014,The Last Picture Show by Larry McMurtry,larrymcmurtry,3.95,9727,fiction classics literature novel historicalfiction drama contemporary romance,larrymcmurtry fiction classics literature novel historicalfiction drama contemporary romance,,
9861,714569,714569,2225943,A Countess Below Stairs by Eva Ibbotson,evaibbotson,3.88,14422,historicalfiction fiction romance history fantasy childrens youngadult classics contemporary,evaibbotson historicalfiction fiction romance history fantasy childrens youngadult classics contemporary,,
9862,4772110,4772110,4836931,Nocturnes: Five Stories of Music and Nightfall by Kazuo Ishiguro,kazuoishiguro,3.4,8729,fiction contemporary literature romance drama novel,kazuoishiguro fiction contemporary literature romance drama novel,,
9863,64394,64394,824589,"The Stainless Steel Rat (Stainless Steel Rat, #4) by Harry Harrison",harryharrison,3.93,10285,sciencefiction fiction humor adventure fantasy comedy crime science novel mystery thriller classics action,harryharrison sciencefiction fiction humor adventure fantasy comedy crime science novel mystery thriller classics action,,
9864,88442,88442,2193696,Austerlitz by W.G. Sebald,wgsebald,4.04,8267,fiction historicalfiction literature novel history contemporary classics memoir biography,wgsebald fiction historicalfiction literature novel history contemporary classics memoir biography,,
9865,2505836,2505836,2513204,"Money, and the Law of Attraction: Learning to Attract Wealth, Health, and Happiness by Esther Hicks",estherhicks,4.24,8099,selfhelp money nonfiction spirituality finance psychology business,estherhicks selfhelp money nonfiction spirituality finance psychology business,,
9866,78976,78976,1952679,A Twist in the Tale by Jeffrey Archer,jeffreyarcher,3.85,8978,fiction thriller mystery drama suspense novel modern crime contemporary romance literature,jeffreyarcher fiction thriller mystery drama suspense novel modern crime contemporary romance literature,,
9867,90420,90420,87264,Copper Sun by Sharon M. Draper,sharonmdraper,4.3,9795,historicalfiction fiction history adventure youngadult classics drama,sharonmdraper historicalfiction fiction history adventure youngadult classics drama,,
9868,61938,61938,1892324,"The Rowan (The Tower and the Hive, #1) by Anne McCaffrey",annemccaffrey,4.02,12760,sciencefiction fantasy fiction romance paranormal science magic adventure novel,annemccaffrey sciencefiction fantasy fiction romance paranormal science magic adventure novel,,
9869,114170,114170,2820344,"Then Came You (The Gamblers, #1) by Lisa Kleypas",lisakleypas,3.99,17171,romance historicalfiction fiction,lisakleypas romance historicalfiction fiction,,
9870,1231511,1231511,2827443,"Dark River (Warriors: Power of Three, #2) by Erin Hunter",erinhunter,4.27,13323,fantasy fiction adventure childrens novel action,erinhunter fantasy fiction adventure childrens novel action,,
9871,55019,55019,1509542,"Black Cherry Blues (Dave Robicheaux, #3) by James Lee Burke",jamesleeburke,4.17,9658,mystery fiction crime thriller novel suspense contemporary,jamesleeburke mystery fiction crime thriller novel suspense contemporary,,
9872,24480276,24480276,44074400,The Versions of Us by Laura  Barnett,laurabarnett,3.57,8477,fiction romance contemporary drama historicalfiction novel,laurabarnett fiction romance contemporary drama historicalfiction novel,,
9873,10537195,10537195,15443551,"The Last Council (Amulet, #4) by Kazu Kibuishi",kazukibuishi,4.39,11957,fantasy comics adventure fiction childrens magic sciencefiction mystery action,kazukibuishi fantasy comics adventure fiction childrens magic sciencefiction mystery action,,
